amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation 
702-1197653-4462618	702-1197653-4462618	2020-09-01T02:02:39+00:00	2020-09-01T05:52:07+00:00	Shipped	Amazon	Amazon.ca			Expedited	Ted A Car Air Freshener - Cute Perfumes/Fragrance for Cars or Anywhere. [Sakura]	ted-sakura	B07DVML8NG	Shipped	1	CAD	9.99	1.3	0.06					0.06	London	Ontario	N6C 5W4	CA		false		
702-1032100-1457850		2020-08-30T22:55:19+00:00	2020-09-01T04:49:23+00:00	Shipped	Merchant	Amazon.ca			Standard	Ted A Car Air Freshener - Cute Perfumes/Fragrance for Cars or Anywhere. [Sakura]	ted-sakura_fbm	B07DVML8NG	Shipped	1	CAD	9.99	0.5							Lethbridge	Alberta	T1K 5R4	CA		false		
702-0502312-0725845		2020-08-27T03:07:48+00:00	2020-08-27T13:18:13+00:00	Shipped	Merchant	Amazon.ca			Standard	Ted A Car Air Freshener - Cute Perfumes/Fragrance for Cars or Anywhere. [Watermelo]	ted-watermelon_fbm	B07DVVKW2W	Shipped	1	CAD	9.99	0.5							Alberta Beach	Alberta	T0E 0A0	CA		false		
701-4437493-0400265	701-4437493-0400265	2020-08-27T03:02:58+00:00	2020-08-28T17:23:43+00:00	Shipped	Amazon	Amazon.ca			Standard	Ted A Car Air Freshener - Cute Perfumes/Fragrance for Cars or Anywhere. [Bamboo]	ted-bamboo	B07DVRJ6MW	Shipped	1	CAD	9.99	0.5							Alberta Beach	Alberta	T0E 0A0	CA		false		
702-5662154-1409063	702-5662154-1409063	2020-08-25T19:59:29+00:00	2020-08-26T07:48:07+00:00	Shipped	Amazon	Amazon.ca			Expedited	Ted A Car Air Freshener - Cute Perfumes/Fragrance for Cars or Anywhere. [MISS TED]	ted-one	B07DVTBQCM	Shipped	1	CAD	9.99	1.3	0.53					0.53	Richmond Hill	Ontario	L4C 7V6	CA		false		
702-5662154-1409063	702-5662154-1409063	2020-08-25T19:59:29+00:00	2020-08-26T07:48:07+00:00	Shipped	Amazon	Amazon.ca			Expedited	Ted A Car Air Freshener - Cute Perfumes/Fragrance for Cars or Anywhere. [Hazelnut Macaron]	ted-hazelnut-macaron	B07DVWTSTF	Shipped	1	CAD	9.99	1.3	0.53					0.53	Richmond Hill	Ontario	L4C 7V6	CA		false		
702-1286831-9032246		2020-08-25T17:29:12+00:00	2020-08-26T13:37:20+00:00	Shipped	Merchant	Amazon.ca			Standard	Ted A Car Air Freshener - Cute Perfumes/Fragrance for Cars or Anywhere. [Noir]	ted-noir_fbm	B07DVXV2P8	Shipped	1	CAD	9.99	1.3							Toronto	Ontario	M9P 3R2	CA		false		
702-1286831-9032246		2020-08-25T17:29:12+00:00	2020-08-26T13:37:20+00:00	Shipped	Merchant	Amazon.ca			Standard	Ted A Car Air Freshener - Cute Perfumes/Fragrance for Cars or Anywhere. [Daisy Marc]	ted-daisy-marc_fbm	B07DVNTC4S	Shipped	1	CAD	9.99	1.3							Toronto	Ontario	M9P 3R2	CA		false		
701-0611713-9085057		2020-08-25T02:34:52+00:00	2020-08-26T13:36:51+00:00	Shipped	Merchant	Amazon.ca			Standard	Ted A Car Air Freshener - Cute Perfumes/Fragrance for Cars or Anywhere. [Sakura]	ted-sakura_fbm	B07DVML8NG	Shipped	1	CAD	9.99	0.5							Saskatoon	Saskatchewan	S7M 0H6	CA		false		
702-0932495-6538658	702-0932495-6538658	2020-08-23T22:31:25+00:00	2020-08-24T12:01:54+00:00	Shipped	Amazon	Amazon.ca			Expedited	Bunny Fresh Car Air Freshener - Hanging Cute Bunny Air Fresheners for Car, Home or Office. [Allure Sport]	bunny-allure-sport	B085RS3J81	Shipped	1	CAD	9.99	0.5	0.93					0.93	Coquitlam	British Columbia	V3J4A5	CA		false		
